DriverNumber,Driver,Team,GridPosition,Q1_time,Q2_time,Q3_time,Best_Quali_Time,FP1_AvgLapTime,FP1_StdLapTime,FP1_BestLapTime,FP1_LapCount,FP1_AvgSpeedI1,FP1_AvgSpeedI2,FP1_AvgSpeedFL,FP1_AvgSpeedST,FP2_AvgLapTime,FP2_StdLapTime,FP2_BestLapTime,FP2_LapCount,FP2_AvgSpeedI1,FP2_AvgSpeedI2,FP2_AvgSpeedFL,FP2_AvgSpeedST,FP3_AvgLapTime,FP3_StdLapTime,FP3_BestLapTime,FP3_LapCount,FP3_AvgSpeedI1,FP3_AvgSpeedI2,FP3_AvgSpeedFL,FP3_AvgSpeedST,RacePosition,RaceTime,Status,Year,Event
18,STR,Aston Martin,17.0,65.819,,,65.819,88.94085,25.821433,66.384,20,270.45,198.05,262.6875,259.05,,,,,,,,,,,,,,,,,13.0,10.234,Lapped,2024,Austrian Grand Prix
77,BOT,Kick Sauber,18.0,65.847,,,65.847,85.923875,21.697745,66.925,24,268.9583333333333,205.875,264.7894736842105,252.875,,,,,,,,,,,,,,,,,16.0,19.375,Lapped,2024,Austrian Grand Prix
2,SAR,Williams,19.0,65.856,,,65.856,83.465695,15.232373,67.259,23,264.1,196.04347826086956,261.1666666666667,270.30434782608694,,,,,,,,,,,,,,,,,19.0,6.309,Lapped,2024,Austrian Grand Prix
24,ZHO,Kick Sauber,20.0,66.061,,,66.061,86.839956,20.623643,66.919,23,264.6521739130435,198.0,257.89473684210526,263.8695652173913,,,,,,,,,,,,,,,,,17.0,44.882,Lapped,2024,Austrian Grand Prix
63,RUS,Mercedes,1.0,90.106,86.723,85.819,85.819,104.629263,21.763861,87.738,19.0,278.2631578947368,243.47368421052633,234.625,287.2631578947368,101.668157,17.889951,87.294,19.0,286.52941176470586,237.3684210526316,230.07692307692307,290.7368421052632,110.313388,15.46985,97.529,18.0,259.85714285714283,237.5,214.4,284.1111111111111,19.0,,Retired,2024,British Grand Prix
44,HAM,Mercedes,2.0,89.547,86.77,85.99,85.99,100.37205,15.515027,87.858,20.0,291.75,240.7,234.3125,290.5,96.736705,12.749275,87.202,17.0,290.75,245.2941176470588,230.3846153846154,289.3529411764706,105.694318,7.531361,97.564,22.0,275.35,239.8181818181818,214.05263157894737,285.04545454545456,1.0,4947.059,Finished,2024,British Grand Prix
4,NOR,McLaren,3.0,91.596,86.559,86.03,86.03,101.489421,19.646212,87.42,19.0,269.22222222222223,242.05263157894737,235.0,282.0,99.114739,16.199875,86.549,23.0,278.04545454545456,237.82608695652175,244.15,288.69565217391306,106.6984,10.145293,97.714,15.0,275.46666666666664,245.4,213.84615384615384,275.3333333333333,3.0,7.547,Finished,2024,British Grand Prix
1,VER,Red Bull Racing,4.0,91.342,86.796,86.203,86.203,101.42585,18.714731,87.729,20.0,269.73333333333335,240.9,236.0,286.9,95.744647,7.256724,87.233,17.0,283.6923076923077,245.41176470588235,245.15384615384616,285.8235294117647,104.903866,7.057413,98.393,15.0,272.53846153846155,240.4,222.0,284.4,2.0,1.465,Finished,2024,British Grand Prix
81,PIA,McLaren,5.0,90.895,86.733,86.237,86.237,106.174846,18.803374,87.631,13.0,266.3333333333333,234.46153846153845,248.88888888888889,270.6923076923077,98.16475,13.379644,86.88,20.0,288.0,248.85,246.6,293.05,106.252521,10.193734,96.654,23.0,283.8,244.34782608695653,213.6,286.0869565217391,4.0,12.429,Finished,2024,British Grand Prix
27,HUL,Haas F1 Team,6.0,91.929,86.847,86.338,86.338,106.210117,20.52822,88.082,17.0,256.52941176470586,236.1764705882353,231.69230769230768,281.88235294117646,106.662772,21.480491,86.99,22.0,271.04545454545456,234.4090909090909,222.72222222222223,283.09090909090907,113.144333,14.827451,99.34,12.0,266.1666666666667,234.25,196.66666666666666,284.25,6.0,55.722,Finished,2024,British Grand Prix
55,SAI,Ferrari,7.0,90.557,86.843,86.509,86.509,98.11115,14.849885,87.925,20.0,281.3157894736842,251.9,236.58823529411765,297.0,106.625888,22.051415,87.249,27.0,271.5925925925926,240.55555555555554,237.35,285.55555555555554,110.164684,12.883747,98.139,19.0,265.1578947368421,238.10526315789474,213.1764705882353,281.57894736842104,5.0,47.318,Finished,2024,British Grand Prix
18,STR,Aston Martin,8.0,91.41,86.938,86.585,86.585,105.871941,20.962971,87.554,17.0,264.375,235.94117647058823,237.13333333333333,272.4117647058824,97.5196,14.296823,87.274,15.0,293.0769230769231,249.73333333333332,246.66666666666666,301.2,111.243052,13.159524,99.7,19.0,255.64705882352942,236.10526315789474,206.05882352941177,269.5263157894737,7.0,56.569,Finished,2024,British Grand Prix
23,ALB,Williams,9.0,91.135,86.933,86.64,86.64,104.000428,18.096466,88.649,21.0,274.2,233.85714285714286,237.22222222222223,287.2857142857143,100.645869,14.979206,87.645,23.0,283.5217391304348,241.52173913043478,244.47368421052633,295.0,108.278,10.686999,99.603,20.0,272.44444444444446,233.2,210.94117647058823,286.35,9.0,68.387,Finished,2024,British Grand Prix
14,ALO,Aston Martin,10.0,91.264,86.73,86.917,86.73,105.224,16.368951,87.794,21.0,281.1578947368421,239.9047619047619,237.38888888888889,273.7142857142857,98.509571,15.004997,87.372,21.0,295.10526315789474,249.57142857142858,246.16666666666666,288.23809523809524,110.195625,12.57703,98.94,16.0,272.26666666666665,238.1875,209.76923076923077,281.4375,8.0,63.577,Finished,2024,British Grand Prix
16,LEC,Ferrari,11.0,90.496,87.097,,87.097,98.84909999999999,14.242484,87.903,20.0,286.8421052631579,243.5,235.1764705882353,283.45,103.325636,19.875343,87.15,22.0,264.42857142857144,233.45454545454547,234.0,277.54545454545456,108.811809,13.056411,98.454,21.0,253.47368421052633,235.76190476190476,214.16666666666666,284.1904761904762,14.0,40.473,Lapped,2024,British Grand Prix
2,SAR,Williams,12.0,91.608,87.175,,87.175,,,,,,,,,102.537142,18.264661,87.809,21.0,279.25,238.38095238095238,237.22222222222223,287.42857142857144,110.237294,9.412095,99.702,17.0,281.42857142857144,226.88235294117646,202.6875,282.8235294117647,11.0,88.96,Finished,2024,British Grand Prix
22,TSU,RB,13.0,90.994,87.269,,87.269,100.493666,16.939201,89.864,3.0,284.6666666666667,250.0,248.33333333333334,306.3333333333333,104.08155,19.685658,87.745,20.0,265.8333333333333,241.35,235.58823529411765,286.35,109.0613,10.103549,99.82,20.0,275.77777777777777,236.0,210.7058823529412,280.35,10.0,79.303,Finished,2024,British Grand Prix
24,ZHO,Kick Sauber,14.0,91.19,87.867,,87.867,106.503684,20.803733,88.59,19.0,273.63157894736844,227.73684210526315,233.5,282.7894736842105,106.820625,22.509023,87.813,16.0,262.4,234.0,247.30769230769232,277.4375,108.287941,6.262546,101.785,17.0,280.73333333333335,234.41176470588235,205.53333333333333,278.5882352941176,18.0,54.476,Lapped,2024,British Grand Prix
3,RIC,RB,15.0,91.291,87.949,,87.949,103.28385,18.99875,88.477,20.0,276.7368421052632,238.05,243.52941176470588,290.45,105.0032,19.563871,87.916,20.0,260.5263157894737,242.9,234.125,293.7,108.452818,8.130397,100.823,22.0,279.9,229.8181818181818,206.2,281.72727272727275,13.0,9.937,Lapped,2024,British Grand Prix
77,BOT,Kick Sauber,16.0,92.431,,,92.431,101.961476,15.824375,88.254,21.0,265.44444444444446,236.42857142857142,234.0,290.8095238095238,104.758461,20.61152,87.381,13.0,267.53846153846155,242.84615384615384,249.0,278.61538461538464,114.579058,13.36729,100.242,17.0,267.0,227.41176470588235,200.28571428571428,267.88235294117646,15.0,41.821,Lapped,2024,British Grand Prix
20,MAG,Haas F1 Team,17.0,92.905,,,92.905,,,,,,,,,109.722266,20.63429,88.122,15.0,269.5,235.93333333333334,213.54545454545453,283.6,113.849625,12.748982999999999,100.539,16.0,274.6875,217.8125,195.07692307692307,278.25,12.0,90.153,Finished,2024,British Grand Prix
31,OCO,Alpine,18.0,94.557,,,94.557,106.020777,20.258111,87.974,18.0,259.55555555555554,236.33333333333334,234.5,277.8333333333333,103.770733,19.118527,87.743,15.0,273.06666666666666,240.2,239.25,267.53333333333336,107.88685,10.127408,100.43,20.0,270.1111111111111,237.0,212.35294117647058,275.7,16.0,10.682,Lapped,2024,British Grand Prix
11,PER,Red Bull Racing,19.0,98.348,,,98.348,,,,,,,,,106.6103,20.056214,86.983,20.0,263.7894736842105,236.3,233.4,280.8,110.14623,12.934289,99.284,13.0,276.5833333333333,233.84615384615384,201.2,281.6923076923077,17.0,18.005,Lapped,2024,British Grand Prix
10,GAS,Alpine,20.0,99.804,,,99.804,,,,,,,,,103.762421,18.491962,87.732,19.0,262.0,237.10526315789474,238.75,295.0,,,,,,,,,20.0,,Did not start,2024,British Grand Prix
4,NOR,McLaren,1.0,77.755,75.54,75.227,75.227,97.52309,17.570947,79.211,22.0,243.66666666666666,218.9090909090909,219.5,273.10526315789474,94.068285,18.390798,77.788,21.0,252.25,223.66666666666666,230.5,286.6470588235294,104.085416,25.651097,76.098,12.0,223.63636363636363,210.08333333333334,215.16666666666666,285.6,2.0,2.141,Finished,2024,Hungarian Grand Prix
81,PIA,McLaren,2.0,77.504,75.785,75.249,75.249,92.403869,12.613438,79.249,23.0,240.47619047619048,220.04347826086956,230.45,276.0,98.319666,20.562767,78.618,18.0,240.72222222222223,216.0,234.76923076923077,286.46666666666664,99.981727,20.36109,76.142,11.0,226.8181818181818,216.45454545454547,208.0,272.7,1.0,5881.989,Finished,2024,Hungarian Grand Prix
1,VER,Red Bull Racing,3.0,77.087,75.77,75.273,75.273,102.347,25.442345,78.989,12.0,204.33333333333334,201.58333333333334,222.0,279.4166666666667,92.451625,17.264688,78.031,16.0,250.4375,228.0,226.83333333333334,270.15384615384613,95.451652,22.329256,76.379,23.0,231.0,217.65217391304347,238.38888888888889,267.76190476190476,5.0,21.349,Finished,2024,Hungarian Grand Prix
55,SAI,Ferrari,4.0,77.244,75.885,75.696,75.696,95.133478,20.028031,78.713,23.0,245.22727272727272,220.82608695652175,239.77777777777777,269.85714285714283,91.979,16.539792,78.185,19.0,251.1875,218.42105263157896,236.06666666666666,267.0,102.038545,26.110249,76.639,11.0,229.27272727272728,207.36363636363637,224.33333333333334,251.0,6.0,23.073,Finished,2024,Hungarian Grand Prix
44,HAM,Mercedes,5.0,77.087,76.307,75.854,75.854,90.555727,14.150853,79.287,22.0,255.61904761904762,224.95454545454547,242.33333333333334,278.72222222222223,92.916666,17.864928,78.363,15.0,249.5,225.6,226.16666666666666,279.6363636363636,102.215714,26.463574,76.786,7.0,222.0,209.14285714285714,208.25,288.57142857142856,3.0,14.88,Finished,2024,Hungarian Grand Prix
16,LEC,Ferrari,6.0,77.437,75.891,75.905,75.891,96.976391,18.964126,79.011,23.0,236.7826086956522,211.7826086956522,234.64705882352942,283.5,115.380333,28.296566,79.286,6.0,175.16666666666666,197.66666666666666,226.2,262.4,100.649692,23.12205,76.803,13.0,227.0,209.92307692307693,239.375,286.4166666666667,4.0,19.686,Finished,2024,Hungarian Grand Prix
14,ALO,Aston Martin,7.0,77.624,76.117,76.043,76.043,97.035578,19.980415999999998,79.686,19.0,249.33333333333334,219.42105263157896,245.76923076923077,274.5882352941176,96.051263,19.582745,78.519,19.0,243.8235294117647,218.05263157894737,228.35294117647058,257.8333333333333,105.301,24.199732,77.001,16.0,231.1875,202.5,232.33333333333334,257.85714285714283,11.0,82.46,Finished,2024,Hungarian Grand Prix
18,STR,Aston Martin,8.0,77.405,76.075,76.244,76.075,102.02219,20.864601,79.265,21.0,229.1578947368421,206.57142857142858,231.8125,283.72222222222223,101.95442800000001,20.608183,79.179,21.0,219.94444444444446,204.95238095238096,230.89473684210526,288.70588235294116,108.085294,25.218416,77.085,17.0,213.94117647058823,208.94117647058823,220.15384615384616,285.5,10.0,77.976,Finished,2024,Hungarian Grand Prix
3,RIC,RB,9.0,77.05,76.202,76.447,76.202,100.90259,23.727022,79.578,22.0,219.78947368421052,204.54545454545453,217.11764705882354,260.65,92.289562,16.767565,78.371,16.0,254.33333333333334,219.9375,233.91666666666666,277.0,100.59309,20.138173,76.652,11.0,234.36363636363637,213.27272727272728,224.6,271.44444444444446,12.0,17.924,Lapped,2024,Hungarian Grand Prix
22,TSU,RB,10.0,77.436,76.121,76.477,76.121,105.26919,24.294084,79.26,21.0,217.9047619047619,204.0952380952381,224.0,269.10526315789474,97.604,19.904166,79.606,8.0,245.75,216.125,201.0,289.25,112.691384,24.046595,76.744,13.0,201.6153846153846,198.53846153846155,221.0,258.77777777777777,9.0,77.259,Finished,2024,Hungarian Grand Prix
27,HUL,Haas F1 Team,11.0,77.362,76.317,,76.317,,,,,,,,,96.127947,19.403251,78.791,19.0,236.1764705882353,218.78947368421052,233.6,277.25,98.8817,18.56326,76.696,10.0,237.9,223.8,214.5,281.22222222222223,13.0,33.184,Lapped,2024,Hungarian Grand Prix
77,BOT,Kick Sauber,12.0,77.487,76.384,,76.384,102.41316,20.885822,79.804,25.0,225.54166666666666,201.88,222.1818181818182,251.8,100.539727,21.759611,78.586,22.0,242.66666666666666,212.27272727272728,230.2941176470588,270.5263157894737,107.459352,23.724108,76.804,17.0,214.64705882352942,206.23529411764707,224.66666666666666,266.85714285714283,16.0,45.409,Lapped,2024,Hungarian Grand Prix
23,ALB,Williams,13.0,77.28,76.429,,76.429,98.937722,20.475425,79.794,18.0,226.41176470588235,212.5,230.92307692307693,287.6,95.421631,19.367699,78.514,19.0,248.77777777777777,216.47368421052633,232.46666666666667,279.84615384615387,100.275545,21.29428,76.661,11.0,243.63636363636363,211.0909090909091,211.66666666666666,287.44444444444446,14.0,36.769,Lapped,2024,Hungarian Grand Prix
2,SAR,Williams,14.0,77.77,76.543,,76.543,101.420285,22.064303,79.885,21.0,223.1904761904762,205.8095238095238,228.64705882352942,284.94444444444446,96.102777,19.573698,78.611,18.0,235.8125,216.88888888888889,230.85714285714286,284.07142857142856,98.338909,20.224974,77.168,11.0,239.36363636363637,214.27272727272728,219.5,280.4,17.0,52.591,Lapped,2024,Hungarian Grand Prix
20,MAG,Haas F1 Team,15.0,77.851,76.548,,76.548,98.4636,22.970651,80.295,20.0,235.75,207.5,222.13333333333333,279.36842105263156,93.435388,17.830178,78.315,18.0,252.8125,220.05555555555554,226.0,290.93333333333334,98.944727,18.486327,77.507,11.0,246.63636363636363,201.1818181818182,211.0,278.6,15.0,45.302,Lapped,2024,Hungarian Grand Prix
11,PER,Red Bull Racing,16.0,77.886,,,77.886,106.6195,24.492933,79.44,16.0,226.8125,202.125,207.6,278.35714285714283,96.454058,22.477267,78.255,17.0,238.4375,209.2941176470588,233.58333333333334,278.8,92.217526,21.554495,76.954,19.0,249.625,221.89473684210526,247.4,281.0,7.0,39.792,Finished,2024,Hungarian Grand Prix
63,RUS,Mercedes,17.0,77.968,,,77.968,97.554521,22.568802,79.137,23.0,244.0,220.04347826086956,235.72222222222223,274.2,91.6252,17.065663,78.294,15.0,257.8,219.8,244.54545454545453,282.64285714285717,101.1074,25.875854,76.564,10.0,232.1,210.7,232.0,253.5,8.0,42.368,Finished,2024,Hungarian Grand Prix
24,ZHO,Kick Sauber,18.0,78.037,,,78.037,98.812722,22.570237,79.18,18.0,229.86666666666667,213.77777777777777,244.08333333333334,278.4,98.7909,20.544074,80.067,20.0,247.94736842105263,207.3,232.47058823529412,266.11764705882354,111.925636,28.459524,77.291,11.0,223.27272727272728,188.45454545454547,253.33333333333334,273.0,19.0,63.598,Lapped,2024,Hungarian Grand Prix
31,OCO,Alpine,19.0,78.049,,,78.049,103.18109,24.2707,80.023,22.0,215.15,201.72727272727272,235.25,272.54545454545456,103.026619,26.882423,78.754,21.0,228.1904761904762,209.47619047619048,237.1764705882353,278.8888888888889,108.944714,24.95505,77.575,14.0,202.0,196.42857142857142,220.5,264.25,18.0,60.929,Lapped,2024,Hungarian Grand Prix
10,GAS,Alpine,20.0,78.166,,,78.166,99.392904,20.782661,79.976,21.0,227.41176470588235,207.76190476190476,226.88888888888889,274.75,98.519166,22.888984,78.888,18.0,230.26666666666668,214.44444444444446,230.0,283.5882352941176,114.14325,25.379048,77.499,12.0,215.5,189.41666666666666,215.0,281.8,20.0,,Retired,2024,Hungarian Grand Prix
1,VER,Red Bull Racing,1.0,114.938,113.837,113.159,113.159,111.503562,8.995742,103.372,16.0,312.0,198.6875,215.78571428571428,294.3076923076923,115.408095,13.218723,102.477,21,304.1666666666667,196.47619047619048,206.88235294117646,294.0,128.190666,10.066891,121.565,3.0,286.0,155.66666666666666,210.0,260.0,4.0,8.7,Finished,2024,Belgian Grand Prix
16,LEC,Ferrari,2.0,115.349,114.193,113.754,113.754,114.263125,11.518365,104.306,16.0,313.46666666666664,193.6875,216.66666666666666,303.26666666666665,114.970529,11.239169,102.837,17,307.52941176470586,193.0,203.76923076923077,301.0,126.511,0.675994,126.033,2.0,302.0,139.5,207.0,264.0,3.0,8.023,Finished,2024,Belgian Grand Prix
11,PER,Red Bull Racing,3.0,115.139,114.47,113.765,113.765,113.973785,11.3491,104.329,14.0,312.38461538461536,196.14285714285714,215.36363636363637,297.6363636363636,113.223705,12.384702,103.504,17,312.52941176470586,195.05882352941177,215.2,297.73333333333335,135.099,11.308051,127.103,2.0,292.0,150.0,205.0,233.0,7.0,42.669,Finished,2024,Belgian Grand Prix
44,HAM,Mercedes,4.0,115.692,114.037,113.835,113.835,115.818428,11.220924,104.279,14.0,314.53846153846155,189.07142857142858,216.8181818181818,300.85714285714283,115.029944,13.411493,103.519,18,314.5,188.55555555555554,218.25,295.26666666666665,126.751,,126.751,1.0,302.0,141.0,204.0,275.0,1.0,4797.566,Finished,2024,Belgian Grand Prix
4,NOR,McLaren,5.0,115.582,114.358,113.981,113.981,114.857352,11.562241,104.415,17.0,310.05882352941177,195.05882352941177,206.35714285714286,305.0,113.357,11.193451,102.26,12,305.0833333333333,197.66666666666666,200.33333333333334,299.0833333333333,129.877666,7.610607,123.372,3.0,293.5,151.0,208.0,257.6666666666667,5.0,9.324,Finished,2024,Belgian Grand Prix
81,PIA,McLaren,6.0,114.835,114.136,114.027,114.027,116.085833,14.637497,103.903,18.0,307.7647058823529,189.66666666666666,207.875,294.4375,112.134666,9.541506,102.475,18,309.77777777777777,197.94444444444446,207.5625,296.1333333333333,126.545666,4.562889,122.998,3.0,301.3333333333333,160.66666666666666,210.5,286.0,2.0,0.647,Finished,2024,Belgian Grand Prix
63,RUS,Mercedes,7.0,115.353,114.095,114.184,114.095,111.989846,11.734941,104.225,13.0,315.0,200.15384615384616,215.72727272727272,295.25,113.864647,12.012557,103.29,17,316.0,197.23529411764707,218.46666666666667,297.06666666666666,133.645,,133.645,1.0,286.0,134.0,,243.0,20.0,,Disqualified,2024,Belgian Grand Prix
55,SAI,Ferrari,8.0,115.169,114.112,114.477,114.112,116.509882,14.778079,104.574,17.0,305.0,191.94117647058823,205.53333333333333,289.5,114.831611,12.728482,103.098,18,309.3333333333333,198.27777777777777,215.5,301.375,,,,,,,,,6.0,19.269,Finished,2024,Belgian Grand Prix
14,ALO,Aston Martin,9.0,115.489,114.258,114.765,114.258,112.792416,10.024411,104.921,12.0,306.6363636363636,200.41666666666666,218.77777777777777,300.3,113.567666,11.360029,103.538,15,316.1333333333333,196.4,201.92307692307693,292.15384615384613,130.5985,3.574424,128.071,2.0,294.0,151.5,205.5,267.5,8.0,49.437,Finished,2024,Belgian Grand Prix
31,OCO,Alpine,10.0,115.417,114.46,114.81,114.46,,,,,,,,,111.188125,8.020119,103.401,16,318.7142857142857,197.0,216.53846153846155,308.42857142857144,127.192,1.988528,125.25,3.0,294.3333333333333,151.66666666666666,209.0,258.3333333333333,9.0,52.026,Finished,2024,Belgian Grand Prix
23,ALB,Williams,11.0,115.722,114.473,,114.473,114.088571,13.003743,104.099,14.0,318.7692307692308,193.64285714285714,204.08333333333334,306.5,112.192312,9.069773,103.892,16,319.7142857142857,199.0,217.21428571428572,306.57142857142856,132.595,7.286028,127.443,2.0,275.5,160.0,208.0,250.0,12.0,63.125,Finished,2024,Belgian Grand Prix
10,GAS,Alpine,12.0,114.911,114.635,,114.635,117.679666,16.281703,104.833,15.0,309.7142857142857,195.13333333333333,204.08333333333334,295.85714285714283,110.150416,4.074196,103.829,12,328.90909090909093,201.16666666666666,217.125,315.6,132.1675,10.18156,123.175,4.0,289.0,152.75,209.0,244.25,13.0,63.839,Finished,2024,Belgian Grand Prix
3,RIC,RB,13.0,115.451,114.682,,114.682,122.575235,16.101458,104.95,17.0,311.11764705882354,185.94117647058823,203.84615384615384,288.15384615384613,112.830833,9.096189,103.823,12,323.1666666666667,193.25,200.7,307.0,140.852333,10.786398,128.41,3.0,279.6666666666667,142.33333333333334,204.0,248.0,10.0,54.4,Finished,2024,Belgian Grand Prix
77,BOT,Kick Sauber,14.0,115.531,114.764,,114.764,110.716,5.672964,105.155,11.0,320.1,197.45454545454547,216.5,302.8181818181818,116.215111,12.419352,103.675,18,314.3125,185.55555555555554,207.0,303.53333333333336,130.8805,6.206276,126.492,2.0,303.5,153.5,208.0,259.0,15.0,70.112,Finished,2024,Belgian Grand Prix
18,STR,Aston Martin,15.0,116.072,115.716,,115.716,112.786076,9.636445,104.699,13.0,305.3076923076923,201.92307692307693,218.4,294.9166666666667,111.951142,8.154499,103.532,14,315.0,199.21428571428572,205.66666666666666,302.72727272727275,127.005,1.3689580000000001,126.037,2.0,295.5,145.5,204.5,270.5,11.0,62.485,Finished,2024,Belgian Grand Prix
27,HUL,Haas F1 Team,16.0,116.308,,,116.308,114.478153,9.490387,105.645,13.0,319.0833333333333,193.92307692307693,199.6,307.0833333333333,114.305437,11.929569,103.846,16,319.92857142857144,196.3125,202.92307692307693,307.0,128.04,,128.04,1.0,305.0,145.0,206.0,272.0,18.0,88.307,Finished,2024,Belgian Grand Prix
20,MAG,Haas F1 Team,17.0,116.5,,,116.5,112.955454,9.867786,105.812,11.0,292.1818181818182,198.0909090909091,216.44444444444446,291.3636363636364,113.039642,11.063219,103.485,14,308.2307692307692,191.42857142857142,203.07692307692307,305.45454545454544,135.163,,135.163,1.0,,159.0,78.0,,14.0,66.105,Finished,2024,Belgian Grand Prix
22,TSU,RB,18.0,116.593,,,116.593,118.371533,14.19735,105.564,15.0,313.0,187.8,203.07692307692307,287.0,113.8795,9.898837,104.348,16,317.3333333333333,195.3125,204.35714285714286,299.06666666666666,133.474,4.219279,129.444,3.0,306.5,156.0,205.0,270.6666666666667,16.0,76.211,Finished,2024,Belgian Grand Prix
2,SAR,Williams,19.0,117.23,,,117.23,112.864384,10.589002,105.311,13.0,311.3076923076923,192.69230769230768,216.9090909090909,299.54545454545456,112.719,7.653923,104.226,17,315.2352941176471,196.1764705882353,217.5,300.1333333333333,133.9265,3.827569,131.22,2.0,283.0,143.5,210.0,264.0,17.0,85.531,Finished,2024,Belgian Grand Prix
24,ZHO,Kick Sauber,20.0,117.775,,,117.775,113.5395,9.724831,105.995,14.0,318.2857142857143,199.28571428571428,216.72727272727272,300.7142857142857,114.557058,11.484809,104.302,17,318.25,196.05882352941177,206.71428571428572,302.85714285714283,134.8195,5.247439,131.109,2.0,263.0,158.5,199.5,261.0,19.0,,Retired,2024,Belgian Grand Prix
4,NOR,McLaren,1.0,71.377,70.496,69.673,69.673,94.673615,17.879645,72.322,13.0,240.25,229.15384615384616,307.0,269.0,85.549387,18.405582,70.961,31.0,257.2,247.58064516129033,290.38461538461536,291.14285714285717,82.5795,1.686449,81.387,2.0,278.0,267.0,293.0,238.0,1.0,5445.519,Finished,2024,Dutch Grand Prix
1,VER,Red Bull Racing,2.0,71.393,70.811,70.029,70.029,97.350181,22.296828,72.523,11.0,233.0909090909091,225.63636363636363,294.3333333333333,266.45454545454544,84.781266,16.32947,70.986,30.0,264.0833333333333,249.56666666666666,293.0,292.037037037037,84.36,,84.36,1.0,287.0,264.0,301.0,236.0,2.0,22.896,Finished,2024,Dutch Grand Prix
81,PIA,McLaren,3.0,71.541,70.505,70.172,70.172,85.2991,11.446654,73.23,10.0,252.44444444444446,253.3,316.125,277.8,84.310724,14.389448,70.763,29.0,261.56,254.3448275862069,290.08,286.85185185185185,90.588666,9.184103,81.85,6.0,251.33333333333334,229.0,288.6666666666667,232.66666666666666,4.0,27.337,Finished,2024,Dutch Grand Prix
63,RUS,Mercedes,4.0,71.049,70.552,70.244,70.244,94.145642,16.657073,73.142,14.0,249.35714285714286,237.07142857142858,288.54545454545456,251.21428571428572,91.44536,22.714513,70.702,25.0,250.8181818181818,239.2,290.05,288.2608695652174,89.354666,5.091106,83.958,3.0,261.6666666666667,256.6666666666667,293.0,248.0,7.0,44.617,Finished,2024,Dutch Grand Prix
11,PER,Red Bull Racing,5.0,71.006,70.678,70.416,70.416,90.359,14.888658,74.279,8.0,260.875,228.125,320.4,254.5,91.071346,21.168381,71.581,26.0,245.6086956521739,242.6153846153846,287.5,280.0833333333333,,,,,,,,,6.0,39.542,Finished,2024,Dutch Grand Prix
16,LEC,Ferrari,6.0,71.37,70.689,70.582,70.582,97.472,21.665212,74.306,12.0,258.4166666666667,239.58333333333334,295.1111111111111,267.7,87.560785,20.407308,71.443,28.0,261.16,238.75,301.1666666666667,297.68,84.158,,84.158,1.0,228.0,268.0,298.0,239.0,3.0,25.439,Finished,2024,Dutch Grand Prix
14,ALO,Aston Martin,7.0,71.493,70.845,70.633,70.633,95.48,17.852647,74.467,12.0,251.5,227.41666666666666,286.22222222222223,240.5,89.390807,19.093388,71.357,26.0,244.30769230769232,252.19230769230768,285.3478260869565,279.30434782608694,88.1145,5.921076,81.461,4.0,270.5,249.0,285.75,242.5,10.0,13.533,Lapped,2024,Dutch Grand Prix
18,STR,Aston Martin,8.0,71.518,70.661,70.857,70.661,93.5891,16.471495,74.151,10.0,255.9,238.3,315.2857142857143,258.5,89.142714,20.122397,71.576,28.0,248.36,249.67857142857142,288.2916666666667,277.375,88.464333,9.410424,81.941,3.0,247.33333333333334,256.0,286.6666666666667,238.66666666666666,13.0,25.712,Lapped,2024,Dutch Grand Prix
10,GAS,Alpine,9.0,71.718,70.815,70.977,70.815,103.3156,15.952898,82.036,5.0,255.2,201.4,313.0,257.2,85.988933,17.581718,71.644,30.0,248.6153846153846,250.2,289.77777777777777,292.3703703703704,80.311,,80.311,1.0,282.0,267.0,295.0,282.0,9.0,8.604,Lapped,2024,Dutch Grand Prix
55,SAI,Ferrari,10.0,71.327,70.914,,70.914,95.81909,22.072045,73.074,11.0,240.9090909090909,242.63636363636363,315.0,260.3,100.430166,23.416034,73.108,6.0,238.5,241.0,314.5,268.4,107.649,35.440191,82.589,2.0,263.0,252.0,297.0,266.0,5.0,32.137,Finished,2024,Dutch Grand Prix
23,ALB,Williams,10.0,,70.768,70.653,70.653,97.861818,22.605175,73.159,11.0,229.0,241.45454545454547,288.22222222222223,268.8,87.341866,17.988682,71.55,30.0,248.3846153846154,249.9,291.72,292.55555555555554,84.007,,84.007,1.0,272.0,260.0,285.0,231.0,14.0,40.711,Lapped,2024,Dutch Grand Prix
44,HAM,Mercedes,11.0,71.375,70.948,,70.948,91.6967,16.339582,73.006,10.0,241.0,236.8,315.25,248.3,90.1296,23.248392,70.813,25.0,254.86363636363637,247.8,291.6,283.4761904761905,84.098,,84.098,1.0,278.0,266.0,295.0,232.0,8.0,49.599,Finished,2024,Dutch Grand Prix
22,TSU,RB,12.0,71.603,70.955,,70.955,96.563111,15.585711,74.418,9.0,224.11111111111111,217.0,292.14285714285717,228.77777777777777,87.043,18.284408,71.374,28.0,245.07692307692307,240.75,287.24,276.11538461538464,,,,,,,,,17.0,65.146,Lapped,2024,Dutch Grand Prix
